Country Name,Country Code,Series Name,1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Central African Republic,CAF,通货膨胀，GDP平减指数(年度%),4.938268289,4.644237089,2.199490262,5.380999705,19.32621621,25.99662693,11.37246282,9.228393702,10.92663398,18.26537917,13.87274605,20.91423405,11.10288136,1.419401065,34.14517535,-3.429037228,-2.303351183,2.62405594,2.4562048,1.836645106,-0.389815608,2.782647022,-3.433020318,24.41256968,9.897975858,-3.543045733,0.823381001,-0.414154095,4.08471549,8.506601078,0.425938675,-2.371881706,1.336418631,-4.439785938,4.188437082,3.334045939,1.83823165,7.077070724,0.711628391,4.211309311,4.009115057,6.181036177,2.487486778,11.8938033,2.708263108,2.980114084,6.443706288,-1.224117158,2.381348317,4.441460821
Central African Republic,CAF,水资源紧张程度:淡水开采占可用淡水资源的比例,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.089814815,..,..,..,..,0.173148148,..,..,..,..,0.256481482,..,..,..,..,0.318148148,..,..,..,..,0.335648148,..,..,..,..,0.335648148,..,..,..,..,0.335648148,..,..,..
Central African Republic,CAF,至少使用基本饮用水服务的人数(占人口的百分比),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.0104898,57.82857463,56.65333488,55.48437748,54.32170555,53.17255399,52.03638593,50.91298716,49.80146369,48.70127688,47.61218174,46.5333209,45.46442793,44.40493428,43.35400275,42.31134542,41.2766431,40.24881568,39.22754832,38.2122672,37.20240205
Central African Republic,CAF,CO2排放量（kt）,183.35,168.682,161.348,113.677,102.676,128.345,128.345,146.68,102.676,106.343,135.679,143.013,146.68,150.347,161.348,161.348,260.357,231.021,249.356,160,150,150,160,160,160,170,170,230,240,240,250,250,240,240,240,260,260,260,260,270,290,300,300,300,310,310,310,330,..,..
Central African Republic,CAF,调整后的人均净国民收入(当前美元),..,..,..,..,..,..,..,..,..,301.8865622,265.5447417,274.3020693,231.5733182,220.9428277,298.9381235,376.1181698,385.6916193,401.4099563,388.761842,446.7062989,417.3944319,415.6801894,363.7112785,238.9245265,307.256904,264.5288739,244.1632326,247.4610182,253.2195087,225.7065991,227.1830282,236.8039739,268.1359974,291.9233652,303.7876131,326.4985751,373.1358514,423.8206274,434.520587,444.2124271,490.418208,500.9984049,315.5107028,345.0763476,310.1282049,331.7056441,387.5373132,411.4279236,404.4803172,..
Central African Republic,CAF,国内流离失所者，与灾害有关的新流离失所者(个案数),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14000,15000,..,..,18000,14000,940,1100,7500,2900,9300,102000,15000
Central African Republic,CAF,农业、林业和渔业，增加值(占GDP的%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.33386816,37.3635796,37.56902278,36.81416647,32.25890625,33.98562172,31.52738103,31.91899149,32.79017123,31.24133151,31.49073746,32.14426478
Central African Republic,CAF,总水资源生产率(恒定值2015年每立方米总淡水采出量的GDP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.81493103,..,..,..,..,37.14344767,..,..,..,..,28.6000549,..,..,..,..,26.39677717,..,..,..,..,27.74690532,..,..,..,..,35.21604026,..,..,..,..,25.61109794,..,..,..
Central African Republic,CAF,高技术出口(当前美元),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,632110,1394,134458,10012,..,4091308,6613251,35462285,8173212,..,..
Central African Republic,CAF,使用互联网的个人(占人口的百分比),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0.005849503,0.014270881,0.027878201,0.040894287,0.053394174,0.078543428,0.128537117,0.151563338,0.223401395,0.268195609,0.311159173,0.375815961,1,1.8,2,2.2,3,3.4,3.6,3.8,4,..,..,..,..
Central African Republic,CAF,科技期刊文章,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.13,6.87,3.72,10.41,10.4,8.56,13.41,8.5,10.14,11.05,14.35,15.16,10.58,12.59,18.23,13.65,27.88,18.96,20.47,..,..
Central African Republic,CAF,森林面积(占土地面积的%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.24517641,37.19702077,37.14886513,37.10070949,37.05255385,37.00439822,36.95624258,36.90808694,36.8599313,36.81177566,36.76362002,36.71546438,36.66730874,36.6191531,36.57099746,36.52284182,36.47468619,36.42653055,36.37837491,36.33021927,36.28206363,36.23390799,36.18575235,36.13759671,36.08944107,36.04128543,35.9931298,35.94497416,35.89681852,35.84866288,35.80050724
Central African Republic,CAF,耕地面积(占土地面积的百分比),2.857234582,2.873286462,2.889338342,2.905390221,2.921442101,2.937493981,2.95354586,2.96959774,2.98564962,3.001701499,3.001701499,3.017753379,3.033805259,3.049857138,3.049857138,3.081960898,3.081960898,3.081960898,3.081960898,3.081960898,3.081960898,3.098012777,3.098012777,3.098012777,3.098012777,3.098012777,3.098012777,3.098012777,3.098012777,3.098012777,3.098012777,3.098012777,3.065909018,3.098012777,3.098012777,3.098012777,3.098012777,3.098012777,3.130116537,2.889338342,2.889338342,2.889338342,2.889338342,2.889338342,2.889338342,2.889338342,2.889338342,2.889338342,..,..
Central African Republic,CAF,农业用地(占土地面积的百分比),7.769109763,7.785161642,7.801213522,7.817265402,7.849369161,7.865421041,7.88147292,7.8975248,7.91357668,7.937654499,7.937654499,7.961732319,7.977784199,7.997046454,7.998651642,8.032360589,8.033965777,8.035570965,8.035570965,8.035570965,8.038781341,8.058043597,8.058043597,8.058043597,8.041991717,8.061253973,8.223377958,8.265112845,8.265112845,8.265112845,8.265112845,8.265112845,8.338951491,8.371055251,8.371055251,8.363029311,8.363029311,8.363029311,8.39513307,8.154354875,8.154354875,8.154354875,8.154354875,8.154354875,8.154354875,8.154354875,8.154354875,8.154354875,..,..
Cameroon,CMR,电力供应(占人口百分比),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29,32.69752502,33.84919357,34.99950409,36.14777374,37.29332352,38.4354744,40.7,40.70677567,41,46.2,44.06614304,45.16857147,47.1,47.34048462,49,48.2,50.55054855,51.63109589,52.72730255,53.7,54.98992157,56.15855408,56.8,58.55207825,59.76893234,60.99382401,62.2,63.45231247,..
Cameroon,CMR,谷物产量(每公顷公斤),804.8,820.2,770.7,881.9,1057.6,865.9,862.7,836.7,817.7,864.3,865,890.3,895.7,1076.6,1154.1,1381.5,1228,1165.9,1118.4,1259.3,1179.3,1072.2,959.3,968.7,1172.1,1344,1400.3,1413.2,1893.3,1763.5,1708.9,1682.7,1619.9,1563.2,1669.7,1700.3,1676.3,1678.5,1722.9,1648.7,1710,1591.5,1676.4,1629.8,1625,1650.9,1682.8,1646,..,..
Cameroon,CMR,GDP (美元）,1236941201,1498252050,1901393216,2157415246,2857037371,2898089929,3394663844,4662851757,5919004207,6674567625,6610937473,6611255018,6870200659,7311937457,8544809794,11857056336,13049658331,12236058143,11012566161,12314482085,11840192674,12071775381,16181813512,8902446188,10864773037,11093539497,10789457915,11298144512,11565827386,10566578953,10953485244,12417251816,15970315751,18826215278,19509850837,20910513975,23928251334,27715144580,27932971683,27507499709,30630912185,30155064574,33728622819,36386546918,32210232912,33814337900,36098550142,39973839065,39670977333,40804449726
Cameroon,CMR,年淡水取水量，总计(亿立方米),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.396,..,..,..,..,0.4,..,..,..,..,0.754,..,..,..,..,1.0152,..,..,..,..,1.0884,..,..,..,..,1.0884,..,..,..,..,1.0884,..,..,..
Cameroon,CMR,总人口,6689659,6867170,7052847,7247284,7451057,7664398,7887571,8121081,8365560,8621409,8888534,9166813,9456496,9757849,10070806,10395481,10731058,11075423,11425807,11780086,12137912,12499499,12864091,13230978,13599984,13970812,14344444,14723772,15112598,15513944,15928910,16357605,16800869,17259322,17733408,18223677,18730283,19252674,19789922,20341236,20906392,21485267,22077300,22681853,23298376,23926549,24566070,25216261,25876387,26545864
Cameroon,CMR,温室气体排放总量(二氧化碳当量kt),64421.969,63454.455,68260.647,54887.491,58835.289,60473.611,70715.409,61313.867,66568.234,81570.637,69936.034,79285.905,81502.709,82208.994,75827.771,80286.414,81679.038,70500.779,80396.615,17840,17530,17480,21650,78090,78130,77880,78810,80340,80590,82580,81440,81280,82630,81690,83410,82990,84280,83940,84420,85500,84750,84450,85650,86320,87300,88300,88320,89050,..,..
Cameroon,CMR,人均国内生产总值(美元),184.9034758,218.1760536,269.592296,297.686036,383.4405469,378.1236216,430.3813993,574.1663895,707.5442896,774.1852434,743.7601604,721.2163069,726.5059552,749.3390662,848.4732795,1140.597182,1216.064467,1104.793753,963.8326781,1045.364362,975.4719489,965.7807389,1257.905709,672.848688,798.8813102,794.0511616,752.1698237,767.3403603,765.3103315,681.102043,687.6481344,759.1118514,950.5648637,1090.785332,1100.174926,1147.4366,1277.516807,1439.547804,1411.474572,1352.302275,1465.145788,1403.522915,1527.751257,1604.214035,1382.50979,1413.255957,1469.4475,1585.240534,1533.095688,1537.130218
Cameroon,CMR,鸟类受威胁物种,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29,..,..
Cameroon,CMR,哺乳动物受威胁物种,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46,..,..
Cameroon,CMR,鱼类受威胁物种,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,122,..,..
Cameroon,CMR,植物种类受威胁物种,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,555,..,..
Cameroon,CMR,净移民,..,-2500,..,..,..,..,0,..,..,..,..,-16500,..,..,..,..,-19500,..,..,..,..,-48000,..,..,..,..,-48000,..,..,..,..,-54000,..,..,..,..,-54000,..,..,..,..,-36000,..,..,..,..,-24000,..,..,..
Cameroon,CMR,与战斗有关的死亡人数,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,969,924,181,98,749,693,429
Cameroon,CMR,按非传染性疾病分列的死亡原因(占总数的%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.37982421,..,..,..,..,..,..,..,..,..,31.33535813,..,..,..,..,33.48177085,..,..,..,37.72625669,..
Cameroon,CMR,按传染病、产妇、产前和营养状况分列的死亡原因(占总数的%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.88947105,..,..,..,..,..,..,..,..,..,60.35953526,..,..,..,..,56.88921078,..,..,..,51.81622547,..
Cameroon,CMR,通货膨胀，消费价格(年%),4.014029618,8.092918696,10.3847487,17.23293349,13.55332941,9.930650564,14.69830916,12.46305234,6.580610819,9.551754276,10.7275,13.25701986,16.63122641,11.37332209,8.508374344,7.770024987,13.14049984,1.682332608,-1.665525896,1.099381284,0.060051331,-0.016055046,-3.206554569,35.09446185,9.069690719,3.924063727,4.786238819,3.170751854,1.871745007,1.22719013,4.419772459,2.834422601,0.623163557,0.23364738,2.013539502,5.11757816,0.921402246,5.337806276,3.043618479,1.275380462,2.939699463,2.742534075,2.05908684,1.834130781,2.685982772,0.861740258,0.642673522,1.074299452,2.452802141,2.437608822
Cameroon,CMR,通货膨胀，GDP平减指数(年度%),3.440124686,7.976383458,6.529533041,10.65609286,5.990072825,19.67444351,5.884773834,3.409806634,12.85276675,14.24589465,8.800193826,12.48195145,12.76307193,13.55219179,11.18712788,0.179235687,-2.39230915,0.813898666,-1.819083163,1.643098431,3.568713529,-1.277671029,55.75537937,5.882472347,6.634514037,0.410559081,6.163811055,1.065869878,2.187788501,1.531562958,2.469358915,2.774492854,1.952914447,0.139487831,1.357141959,2.299674979,0.49070804,4.940536806,3.603515189,0.688187081,2.589044241,1.942285369,3.053459169,2.014212634,0.309791672,0.661808978,1.025141161,1.896991621,1.169771822,0.549999976
Cameroon,CMR,水资源紧张程度:淡水开采占可用淡水资源的比例,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.567741936,..,..,..,..,0.573476703,..,..,..,..,1.081003584,..,..,..,..,1.455483871,..,..,..,..,1.560430108,..,..,..,..,1.560430108,..,..,..,..,1.560430108,..,..,..
Cameroon,CMR,至少使用基本饮用水服务的人数(占人口的百分比),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.6186875,58.09230279,58.55918783,59.01892036,59.47196997,59.91704351,60.35506562,60.78606619,61.21007939,61.62671558,62.03643519,62.43885383,62.83401733,63.22155854,63.60153135,63.97399012,64.33898773,64.69578632,65.04524303,65.38663281,65.72041818
Cameroon,CMR,CO2排放量（kt）,810.407,861.745,898.415,975.422,1162.439,1092.766,1565.809,2002.182,1829.833,3905.355,5342.819,6343.91,6589.599,6057.884,6475.922,1994.848,1844.501,2200.2,7634.694,2900,2650,2530,6660,7290,7110,6340,6590,6760,6520,6700,6330,6220,6100,6540,6610,6950,8120,8210,8790,8990,7970,7060,7370,7750,8010,8550,8320,8620,..,..
Cameroon,CMR,调整后的人均净国民收入(当前美元),159.3134769,179.8801377,196.818649,243.7938235,295.7353386,321.9125224,294.8855902,455.1560978,577.5687169,550.2358517,682.8732323,685.7207156,663.0245253,674.8460947,673.002157,935.5687192,999.6890077,1006.325214,814.6010213,750.5260492,832.1210593,741.1896904,1010.106993,663.8169603,579.4214186,608.287786,608.907294,604.782811,617.5224031,518.5918259,524.6230035,576.7105133,727.2555183,851.7602973,828.2719051,869.3948568,971.8295202,1091.523541,1094.574581,1043.808274,1124.781281,1078.82489,1183.512641,1273.471867,1115.866268,1155.386727,1194.96989,1278.042799,1262.06196,..
Cameroon,CMR,国内流离失所者，与灾害有关的新流离失所者(个案数),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1000,..,3000,..,30000,10000,3500,11000,..,..,..,24000,116000
Cameroon,CMR,农业、林业和渔业，增加值(占GDP的%),31.00412862,31.96496947,30.7928263,29.53976576,29.11971329,27.61010709,33.64508248,31.35335451,30.82360287,28.67678483,27.1765767,27.0057545,23.19327904,21.97183072,20.59052903,21.62962795,23.98643534,23.9424312,25.50675999,23.99487034,24.25902647,26.57966518,18.23672719,19.6097542,19.14485372,18.32231925,18.96788778,19.0010005,18.97879034,18.11774246,18.62095827,18.2716804,17.47378423,17.56095272,16.73417685,15.6250818,15.85753191,16.00119189,16.38719035,17.26971088,16.69739074,16.65724017,16.72366119,16.82583818,17.2094159,17.19266239,16.69294182,16.4988007,16.80228356,17.38179045
Cameroon,CMR,总水资源生产率(恒定值2015年每立方米总淡水采出量的GDP),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.30557531,..,..,..,..,33.95664448,..,..,..,..,19.2462685,..,..,..,..,17.55083872,..,..,..,..,20.23884132,..,..,..,..,24.0995091,..,..,..,..,30.79297794,..,..,..
Cameroon,CMR,高技术出口(当前美元),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13489549,27496793,14036843,11759707,30197985,16426309,..,..
Cameroon,CMR,使用互联网的个人(占人口的百分比),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,..,0.006768744,0.013216341,0.129067581,0.252120078,0.277051322,0.360871584,0.587622611,0.976075415,1.402654226,2.028744791,2.93,3.4,3.84,4.3,5,7.5,10,16.21487223,18.3,20.6,23.20297197,29.7,33.5,..
Cameroon,CMR,科技期刊文章,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,120.57,151.21,190.66,207.96,213.07,280.31,318.16,337.68,329.97,359.38,374.53,428.84,438.28,523.78,604.56,638.47,699.72,800.58,875.62,..,..
Cameroon,CMR,森林面积(占土地面积的%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.597893,47.40697045,47.21604789,47.02512534,46.83420279,46.64328024,46.45235768,46.26143513,46.07051258,45.87959002,45.68866747,45.54121766,45.39376785,45.24631804,45.09886823,44.95141842,44.80396861,44.6565188,44.50906899,44.36161917,44.21416936,44.0957035,43.97723763,43.85877176,43.7403059,43.62184003,43.50337416,43.38490829,43.26644243,43.14797656,43.02951069
Cameroon,CMR,耕地面积(占土地面积的百分比),11.52926742,11.52926742,11.52926742,11.63504051,11.74081361,11.8465867,11.98620719,11.92908972,12.47699435,12.50237989,12.50237989,12.50237989,12.50237989,12.50237989,12.50237989,12.54468913,12.54468913,12.56584375,12.56584375,12.56584375,12.58699837,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.61449938,12.61449938,12.61449938,12.61449938,12.61449938,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,..,..
Cameroon,CMR,农业用地(占土地面积的百分比),16.98292822,17.12466417,17.26216919,17.51602462,17.75930274,18.00258086,18.28605276,18.34317023,18.85299655,18.89107487,18.95453872,19.06031182,19.16608491,19.27185801,19.37763111,19.52571344,19.4834042,19.4834042,19.44109496,19.39878572,19.35647649,19.37763111,19.37763111,19.37763111,19.37763111,19.37763111,19.37763111,19.37763111,19.37763111,19.37763111,19.37763111,19.37763111,19.37763111,19.4834042,19.48975059,19.48975059,19.48975059,19.59552368,19.70129678,20.51998054,20.62575363,20.62575363,20.62575363,20.62575363,20.62575363,20.62575363,20.62575363,20.62575363,..,..
Burundi,BDI,电力供应(占人口百分比),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.9,2.070949316,2.439689159,2.801317215,3.154657125,3.498532534,3.831767321,3.207317073,2.66,4.775167942,4.8,5.40973711,5.3,6.106936455,6.5,6.9,7,8.403089523,9.251799583,9.3,10.59861469,11.0647974,..
Burundi,BDI,谷物产量(每公顷公斤),1110.7,1024.8,1110,973.3,1104.7,1104.8,1110.1,1234.2,1100,1063.5,1080.4,1075.4,1094,1108.9,1152.5,1213.5,1228.2,1194.3,1369,1348.5,1368.9,1391.4,1394.1,1274.8,1331.9,1386.3,1434,1275.9,1309.5,1228.2,1283.5,1308.8,1284.1,1328.1,1344.3,1277,1301.5,1280.8,1295.9,1231.9,1153.6,1106.9,1178.6,1332.9,1203,1483.7,1048,1248.4,..,..
Burundi,BDI,GDP (美元）,252842285.7,246804571.4,304339839.6,345263492.1,420986666.7,448412753.6,547535555.6,610225555.6,782496666.7,919726666.7,969046666.7,1013222222,1082926304,987143931.2,1149979286,1201725497,1131466494,1082403219,1113924130,1132101253,1167398478,1083037671,938632612,925030590.2,1000428394,869033856.3,972896267.9,893770806.1,808077223.4,870486065.9,876794723.1,825394490.2,784654423.6,915257323.4,1117113046,1273375020,1356199365,1611835902,1781455092,2032135247,2235820868,2333308099,2451625333,2705783272,3104394858,2732808557,2748180474,2668495743,2631434363,2841786382
Burundi,BDI,年淡水取水量，总计(亿立方米),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,..,..,..,..,0.172307692,..,..,..,..,0.244615385,..,..,..,..,0.28484,..,..,..,..,0.2801,..,..,..,..,0.2801,..,..,..,..,0.2801,..,..,..
Burundi,BDI,总人口,3530000,3569655,3605120,3646428,3700879,3770870,3854446,3949264,4051239,4157296,4266520,4379727,4497544,4621096,4750832,4886745,5027143,5168703,5307069,5438959,5564923,5685569,5798054,5898964,5987044,6060110,6122130,6185564,6267132,6378871,6525546,6704118,6909161,7131688,7364857,7607850,7862226,8126104,8397661,8675606,8958406,9245992,9540302,9844301,10160034,10488002,10827010,11175379,11530577,11890781
Burundi,BDI,温室气体排放总量(二氧化碳当量kt),2201.9823,2278.5152,2346.3096,2346.4721,2443.1382,2459.1071,2475.9237,2496.7942,2569.69,2390.7396,2205.1394,2230.5549,2275.1359,2323.6104,2325.8372,2496.857,2489.3611,2648.2604,2667.09,2940,3040,3080,3100,3040,3140,3120,3150,3160,3100,3050,3000,2960,2920,2950,2980,3130,3200,3330,3490,3810,4010,4070,4430,4370,4350,4750,5390,5520,..,..
Burundi,BDI,人均国内生产总值(美元),71.62670983,69.13961473,84.41878205,94.68539954,113.7531561,118.9149331,142.0529839,154.5162733,193.1499639,221.2319418,227.12812,231.3436938,240.7817032,213.6168414,242.0585038,245.9153275,225.0714758,209.4148608,209.8944126,208.1466789,209.778011,190.4888799,161.887525,156.812381,167.0988878,143.4023238,158.9146699,144.4930173,128.9389187,136.4639708,134.3634269,123.1175361,113.5672513,128.3367028,151.6815663,167.3764625,172.4955966,198.3528517,212.1370572,234.2355389,249.5779794,252.3588707,256.9756526,274.8578362,305.5496525,260.5652208,253.8263541,238.783467,228.2135892,238.9907259
Burundi,BDI,鸟类受威胁物种,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15,..,..
Burundi,BDI,哺乳动物受威胁物种,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14,..,..
Burundi,BDI,鱼类受威胁物种,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17,..,..
Burundi,BDI,植物种类受威胁物种,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89,..,..
Burundi,BDI,净移民,..,-266496,..,..,..,..,-150290,..,..,..,..,-139146,..,..,..,..,-180004,..,..,..,..,-320001,..,..,..,..,-455304,..,..,..,..,-24721,..,..,..,..,30004,..,..,..,..,-70001,..,..,..,..,10003,..,..,..
Burundi,BDI,与战斗有关的死亡人数,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,272,61,..,56,254,531,639,621,524,1348,1182,1170,972,387,286,141,..,201,..,..,..,..,..,60,181,..,..,..,16,63
Burundi,BDI,按非传染性疾病分列的死亡原因(占总数的%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.93176564,..,..,..,..,..,..,..,..,..,29.7279797,..,..,..,..,33.59066288,..,..,..,36.76389058,..
Burundi,BDI,按传染病、产妇、产前和营养状况分列的死亡原因(占总数的%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.77750205,..,..,..,..,..,..,..,..,..,60.53015843,..,..,..,..,54.48430231,..,..,..,51.1748058,..
Burundi,BDI,通货膨胀，消费价格(年%),3.85096274,3.828557669,6.006493507,15.7223073,15.7098746,6.856551574,6.834514041,23.89562065,36.540757,2.4985195,12.16739435,5.868096357,8.151231356,14.31686979,3.804286836,1.675675676,7.11323764,4.486797697,11.66159985,7.002169567,8.996938735,1.823333333,9.679346581,14.85281498,19.26325364,26.43678161,31.11158983,12.50041077,3.385424273,24.43202421,9.296187713,-1.365680053,10.64746457,8.176429375,13.25206992,2.745420002,8.412062858,24.40695104,10.55543553,6.493265915,9.59216606,18.16104531,7.937958075,4.405352342,5.544688913,5.557689614,16.0525353,-2.814698077,-0.686772171,7.321106434
Burundi,BDI,通货膨胀，GDP平减指数(年度%),1.380218947,4.29080997,5.510442472,12.45517764,21.08690579,8.074948246,14.30412561,12.50770522,26.13070761,16.38402436,-6.063315087,5.672021548,6.428548803,17.21619499,5.068838976,-4.257414237,-3.417795078,3.4912227,14.75718482,5.985561541,4.093140793,5.4017607,7.742645676,6.638445456,16.10271174,14.45311141,32.39778923,11.450556,14.95414026,38.9448932,13.71640679,1.027858574,11.94574864,13.14615933,18.84158948,2.845666334,8.27337152,24.21579774,10.45879485,8.561551747,8.364247586,14.29243968,7.955459176,5.30485357,21.33404254,0.96047019,11.44917292,-2.850857066,0.822247025,11.89801083
Burundi,BDI,水资源紧张程度:淡水开采占可用淡水资源的比例,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.639010189,..,..,..,..,6.27029448,..,..,..,..,8.901578771,..,..,..,..,10.36535662,..,..,..,..,10.19286754,..,..,..,..,10.19286754,..,..,..,..,10.19286754,..,..,..
Burundi,BDI,至少使用基本饮用水服务的人数(占人口的百分比),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.66311688,51.23447644,51.80933223,52.38732666,52.96843345,53.55262931,54.14023166,54.7308721,55.32519947,55.92217472,56.52311691,57.12766023,57.73543332,58.34740313,58.96254221,59.58146925,60.20415097,60.83054996,61.46062113,62.09432063,62.20712225
Burundi,BDI,CO2排放量（kt）,73.34,73.34,73.34,91.675,77.007,88.008,99.009,102.676,110.01,146.68,157.681,157.681,205.352,220.02,231.021,234.688,249.356,227.354,267.691,190,230,200,210,210,220,220,230,230,230,260,210,220,170,160,160,190,190,200,200,320,370,390,410,390,410,460,570,590,..,..
Burundi,BDI,调整后的人均净国民收入(当前美元),..,..,..,..,..,..,..,..,..,171.0618435,177.4992774,171.8076244,187.3139914,163.8727657,186.9067545,183.3067549,163.2556858,150.8937643,151.0439988,145.5607803,149.7978501,132.9854853,112.3609308,104.4642219,99.32660191,77.48487673,94.09614182,82.30507529,87.50386881,96.32508628,85.91152657,72.08680669,47.86167297,65.60182663,84.4518367,101.8361066,91.3097892,104.9829617,116.8258957,145.6307064,152.6653922,174.2761544,181.141883,194.1074501,220.4757686,199.6848701,207.3267811,203.6413233,199.8877276,..
