,Date,Value,High,Low,TR,ATR,Unit,upper_bound,lower_bound,Value Shift
671,2019-05-09,1286.1,1285.2,1270.95,14.25,19.897462598787236,0.5025766451552223,1305.45,1269.5,1285.2
672,2019-05-10,1287.1,1286.1,1270.95,15.149999999999864,19.660089468847865,0.5086446842393758,1305.45,1270.95,1286.1
673,2019-05-13,1295.6,1287.1,1270.95,16.149999999999864,19.484584995405463,0.5132262248520068,1305.45,1270.95,1287.1
674,2019-05-14,1298.4,1295.6,1270.95,24.649999999999864,19.742855745635183,0.5065123368594148,1305.45,1270.95,1295.6
675,2019-05-15,1299.1,1298.4,1278.55,19.850000000000136,19.748212958353427,0.506374932308497,1298.8,1270.95,1298.4
676,2019-05-16,1291.7,1299.1,1281.2,17.899999999999864,19.65580231043575,0.5087556255432399,1298.4,1270.95,1299.1
677,2019-05-17,1280.8,1299.1,1285.2,13.899999999999864,19.368012194913955,0.5163152469836839,1299.1,1270.95,1291.7
678,2019-05-20,1276.85,1299.1,1280.8,18.299999999999955,19.314611585168258,0.5177427439275573,1299.1,1270.95,1280.8
679,2019-05-21,1271.15,1299.1,1276.85,22.25,19.461381005909846,0.5138381493565793,1299.1,1278.55,1276.85
680,2019-05-22,1273.8,1299.1,1271.15,27.949999999999818,19.885811955614344,0.5028710933363075,1299.1,1276.85,1271.15
681,2019-05-23,1283.65,1299.1,1271.15,27.949999999999818,20.289021357833615,0.4928773952982699,1299.1,1271.15,1273.8
682,2019-05-24,1282.5,1299.1,1271.15,27.949999999999818,20.672070289941924,0.48374448517938423,1299.1,1271.15,1283.65
683,2019-05-28,1278.3,1291.7,1271.15,20.549999999999955,20.665966775444826,0.48388735492800355,1299.1,1271.15,1282.5
684,2019-05-29,1281.65,1283.65,1271.15,12.5,20.257668436672585,0.49364022475049185,1299.1,1271.15,1278.3
685,2019-05-30,1280.95,1283.65,1271.15,12.5,19.869785014838957,0.503276708456176,1299.1,1271.15,1281.65
686,2019-05-31,1295.55,1283.65,1271.15,12.5,19.50129576409701,0.5127864384483911,1299.1,1271.15,1280.95
687,2019-06-03,1317.1,1295.55,1273.8,21.75,19.61373097589216,0.5098469032888902,1299.1,1271.15,1295.55
688,2019-06-04,1324.25,1317.1,1278.3,38.799999999999955,20.57304442709755,0.4860729307923243,1299.1,1271.15,1317.1
689,2019-06-05,1335.05,1324.25,1278.3,45.950000000000045,21.841892205742674,0.4578357912310728,1317.1,1271.15,1324.25
690,2019-06-06,1335.5,1335.05,1278.3,56.75,23.587297595455542,0.4239570031085992,1324.25,1271.15,1335.05
691,2019-06-07,1340.65,1335.5,1280.95,54.549999999999955,25.13543271568276,0.39784475219162213,1335.05,1273.8,1335.5
692,2019-06-10,1328.6,1340.65,1280.95,59.700000000000045,26.863661079898623,0.3722500805179804,1335.5,1278.3,1340.65
693,2019-06-11,1324.3,1340.65,1295.55,45.100000000000136,27.7754780259037,0.3600298072520623,1340.65,1278.3,1328.6
694,2019-06-12,1332.35,1340.65,1317.1,23.550000000000182,27.564204124608523,0.36278936096951514,1340.65,1278.3,1324.3
695,2019-06-13,1335.9,1340.65,1324.25,16.40000000000009,27.005993918378103,0.3702881675165751,1340.65,1280.95,1332.35
696,2019-06-14,1351.25,1340.65,1324.3,16.350000000000136,26.473194222459206,0.3777405898195786,1340.65,1280.95,1335.9
697,2019-06-17,1341.3,1351.25,1324.3,26.950000000000045,26.497034511336246,0.37740072368180266,1340.65,1295.55,1351.25
698,2019-06-18,1341.35,1351.25,1324.3,26.950000000000045,26.519682785769437,0.3770784168416237,1351.25,1317.1,1341.3
699,2019-06-19,1344.05,1351.25,1324.3,26.950000000000045,26.541198646480968,0.3767727348412682,1351.25,1324.25,1341.35
700,2019-06-20,1379.5,1351.25,1324.3,26.950000000000045,26.561638714156924,0.3764827956443125,1351.25,1324.3,1344.05
701,2019-06-21,1397.15,1379.5,1332.35,47.15000000000009,27.59105677844908,0.36243628072306516,1351.25,1324.3,1379.5
702,2019-06-24,1405.7,1397.15,1335.9,61.25,29.274003939526626,0.34160000868544343,1379.5,1324.3,1397.15
703,2019-06-25,1431.4,1405.7,1341.3,64.40000000000009,31.030303742550295,0.32226561760294675,1397.15,1324.3,1405.7
704,2019-06-26,1403.95,1431.4,1341.3,90.10000000000014,33.983788555422784,0.29425795136676436,1405.7,1324.3,1431.4
705,2019-06-27,1402.5,1431.4,1341.35,90.05000000000018,36.78709912765165,0.2718344266640837,1431.4,1332.35,1403.95
706,2019-06-28,1409.0,1431.4,1344.05,87.35000000000014,39.31524417126907,0.2543542641230201,1431.4,1335.9,1402.5
707,2019-07-01,1390.1,1431.4,1379.5,51.90000000000009,39.94448196270562,0.25034747000440644,1431.4,1341.3,1409.0
708,2019-07-02,1391.05,1431.4,1390.1,41.30000000000018,40.01225786457035,0.24992341181662478,1431.4,1341.3,1390.1
709,2019-07-03,1413.5,1431.4,1390.1,41.30000000000018,40.07664497134184,0.24952188505676653,1431.4,1341.35,1391.05
710,2019-07-04,1414.9,1431.4,1390.1,41.30000000000018,40.13781272277476,0.24914162784774416,1431.4,1344.05,1413.5
711,2019-07-05,1388.65,1414.9,1390.1,24.800000000000182,39.370922086636035,0.2539945591824067,1431.4,1379.5,1414.9
712,2019-07-08,1400.1,1414.9,1388.65,26.25,38.714875982304235,0.2582986448044104,1431.4,1390.1,1388.65
713,2019-07-09,1391.55,1414.9,1388.65,26.25,38.09163218318902,0.26252484933983217,1431.4,1388.65,1400.1
714,2019-07-10,1408.3,1414.9,1388.65,26.25,37.49955057402957,0.26666986262298115,1431.4,1388.65,1391.55
715,2019-07-11,1413.75,1414.9,1388.65,26.25,36.93707304532809,0.27073070970534924,1431.4,1388.65,1408.3
716,2019-07-12,1407.6,1414.9,1388.65,26.25,36.40271939306169,0.27470475191768196,1431.4,1388.65,1413.75
717,2019-07-15,1412.4,1414.9,1388.65,26.25,35.8950834234086,0.27858968544640866,1431.4,1388.65,1407.6
718,2019-07-16,1409.85,1413.75,1388.65,25.09999999999991,35.355329252238164,0.28284279093135445,1431.4,1388.65,1412.4
719,2019-07-17,1410.35,1413.75,1391.55,22.200000000000045,34.69756278962626,0.2882046805601505,1431.4,1388.65,1409.85
720,2019-07-18,1417.45,1413.75,1391.55,22.200000000000045,34.07268465014495,0.29349022839494565,1431.4,1388.65,1410.35
721,2019-07-19,1439.7,1417.45,1407.6,9.850000000000136,32.86155041763771,0.30430700538805744,1431.4,1388.65,1417.45
722,2019-07-22,1427.75,1439.7,1407.6,32.100000000000136,32.82347289675583,0.3046600227664626,1431.4,1388.65,1439.7
723,2019-07-23,1425.55,1439.7,1407.6,32.100000000000136,32.78729925191804,0.30499614875766273,1439.7,1391.55,1427.75
724,2019-07-24,1426.95,1439.7,1409.85,29.850000000000136,32.64043428932215,0.3063684726545246,1439.7,1391.55,1425.55
725,2019-07-25,1416.1,1439.7,1409.85,29.850000000000136,32.50091257485605,0.3076836681729479,1439.7,1407.6,1426.95
726,2019-07-26,1420.4,1439.7,1410.35,29.350000000000136,32.34336694611326,0.30918240567411653,1439.7,1407.6,1416.1
727,2019-07-29,1419.05,1439.7,1416.1,23.600000000000136,31.9061985988076,0.313418722353647,1439.7,1407.6,1420.4
728,2019-07-30,1425.9,1439.7,1416.1,23.600000000000136,31.49088866886723,0.31755216898296934,1439.7,1409.85,1419.05
729,2019-07-31,1427.55,1427.75,1416.1,11.650000000000091,30.49884423542387,0.32788127716607623,1439.7,1409.85,1425.9
730,2019-08-01,1406.8,1427.55,1416.1,11.450000000000045,29.54640202365268,0.33845068485816765,1439.7,1410.35,1427.55
731,2019-08-02,1441.75,1427.55,1406.8,20.75,29.106581922470042,0.3435649031767651,1439.7,1416.1,1406.8
732,2019-08-05,1465.25,1441.75,1406.8,34.950000000000045,29.398752826346545,0.34015048390209973,1439.7,1406.8,1441.75
733,2019-08-06,1465.25,1465.25,1406.8,58.450000000000045,30.85131518502922,0.3241352901821365,1441.75,1406.8,1465.25
734,2019-08-07,1506.05,1465.25,1406.8,58.450000000000045,32.23124942577776,0.3102579074083999,1465.25,1406.8,1465.25
735,2019-08-08,1495.75,1506.05,1406.8,99.25,35.582186954488876,0.2810394991401294,1465.25,1406.8,1506.05
736,2019-08-09,1497.7,1506.05,1406.8,99.25,38.76557760676443,0.25796081517059716,1506.05,1406.8,1495.75
737,2019-08-12,1504.7,1506.05,1406.8,99.25,41.78979872642621,0.23929284908654982,1506.05,1406.8,1497.7
738,2019-08-13,1498.4,1506.05,1441.75,64.29999999999995,42.9153087901049,0.23301708136155197,1506.05,1406.8,1504.7
739,2019-08-14,1513.25,1506.05,1465.25,40.799999999999955,42.809543350599654,0.23359277435179474,1506.05,1406.8,1498.4
740,2019-08-15,1515.65,1513.25,1465.25,48.0,43.06906618306967,0.23218520590843392,1506.05,1406.8,1513.25
741,2019-08-16,1515.25,1515.65,1495.75,19.90000000000009,41.91061287391619,0.23860304859019793,1513.25,1406.8,1515.65
742,2019-08-19,1496.6,1515.65,1495.75,19.90000000000009,40.81008223022039,0.24503748714808696,1515.65,1441.75,1515.25
743,2019-08-20,1504.55,1515.65,1496.6,19.050000000000182,39.722078118709376,0.2517491650390247,1515.65,1465.25,1496.6
744,2019-08-21,1503.25,1515.65,1496.6,19.050000000000182,38.68847421277392,0.2584749128384666,1515.65,1465.25,1504.55
745,2019-08-22,1502.05,1515.65,1496.6,19.050000000000182,37.70655050213523,0.2652059089688866,1515.65,1495.75,1503.25
746,2019-08-23,1503.8,1515.65,1496.6,19.050000000000182,36.77372297702848,0.27193330428487544,1515.65,1495.75,1502.05
747,2019-08-27,1532.95,1515.65,1496.6,19.050000000000182,35.88753682817706,0.2786482685584738,1515.65,1496.6,1503.8
748,2019-08-28,1537.15,1532.95,1496.6,36.350000000000136,35.910659986768216,0.2784688447298,1515.65,1496.6,1532.95
749,2019-08-29,1540.2,1537.15,1496.6,40.55000000000018,36.142626987429814,0.27668160378817896,1532.95,1496.6,1537.15
750,2019-08-30,1528.4,1540.2,1502.05,38.15000000000009,36.24299563805833,0.2759153823780262,1537.15,1496.6,1540.2
751,2019-09-02,1525.95,1540.2,1502.05,38.15000000000009,36.33834585615542,0.27519139257424624,1540.2,1496.6,1528.4
752,2019-09-03,1537.85,1540.2,1502.05,38.15000000000009,36.428928563347654,0.274507112736259,1540.2,1496.6,1525.95
753,2019-09-04,1546.1,1540.2,1503.8,36.40000000000009,36.42748213518028,0.2745180126062674,1540.2,1496.6,1537.85
754,2019-09-05,1529.1,1546.1,1525.95,20.149999999999864,35.613608028421254,0.28079154440121745,1540.2,1502.05,1546.1
755,2019-09-06,1523.7,1546.1,1525.95,20.149999999999864,34.84042762700018,0.2870228835035977,1546.1,1502.05,1529.1
756,2019-09-09,1509.2,1546.1,1523.7,22.399999999999864,34.218406245650165,0.2922403787076202,1546.1,1502.05,1523.7
757,2019-09-10,1498.25,1546.1,1509.2,36.899999999999864,34.352485933367646,0.29109974804724936,1546.1,1503.8,1509.2
758,2019-09-11,1490.65,1546.1,1498.25,47.84999999999991,35.02736163669926,0.28549109989268184,1546.1,1509.2,1498.25
759,2019-09-12,1515.2,1546.1,1490.65,55.44999999999982,36.048493554864294,0.27740410247047964,1546.1,1498.25,1490.65
760,2019-09-13,1503.1,1546.1,1490.65,55.44999999999982,37.01856887712107,0.2701347000526645,1546.1,1490.65,1515.2
761,2019-09-16,1497.2,1529.1,1490.65,38.44999999999982,37.090140433265006,0.2696134305016356,1546.1,1490.65,1503.1
762,2019-09-17,1502.1,1523.7,1490.65,33.049999999999955,36.88813341160175,0.27108988921773103,1546.1,1490.65,1497.2
763,2019-09-18,1503.5,1515.2,1490.65,24.549999999999955,36.271226741021664,0.27570062825281566,1546.1,1490.65,1502.1
764,2019-09-19,1500.7,1515.2,1490.65,24.549999999999955,35.68516540397058,0.2802284895360841,1546.1,1490.65,1503.5
765,2019-09-20,1501.9,1515.2,1490.65,24.549999999999955,35.12840713377205,0.2846698958458072,1546.1,1490.65,1500.7
766,2019-09-23,1522.1,1515.2,1497.2,18.0,34.27198677708345,0.2917834925953774,1546.1,1490.65,1501.9
767,2019-09-24,1520.65,1522.1,1497.2,24.899999999999864,33.80338743822927,0.29582834022991134,1546.1,1490.65,1522.1
768,2019-09-25,1528.75,1522.1,1497.2,24.899999999999864,33.358218066317804,0.2997762044758956,1546.1,1490.65,1520.65
769,2019-09-26,1506.4,1528.75,1500.7,28.049999999999955,33.092807163001915,0.3021804693311149,1546.1,1490.65,1528.75
770,2019-09-27,1489.9,1528.75,1500.7,28.049999999999955,32.840666804851814,0.3045005163696195,1546.1,1497.2,1506.4
771,2019-09-30,1485.3,1528.75,1489.9,38.84999999999991,33.14113346460922,0.3017398306753391,1546.1,1497.2,1489.9
772,2019-10-01,1473.45,1528.75,1485.3,43.450000000000045,33.65657679137876,0.2971187492413528,1546.1,1489.9,1485.3
773,2019-10-02,1492.6,1528.75,1473.45,55.299999999999955,34.73874795180982,0.28786299419519,1546.1,1485.3,1473.45
774,2019-10-03,1517.1,1528.75,1473.45,55.299999999999955,35.766810554219326,0.27958880999022495,1546.1,1473.45,1492.6
775,2019-10-04,1499.15,1528.75,1473.45,55.299999999999955,36.743470026508355,0.27215720215824907,1529.1,1473.45,1517.1
776,2019-10-07,1501.25,1517.1,1473.45,43.649999999999864,37.08879652518293,0.2696231999118682,1528.75,1473.45,1499.15
777,2019-10-08,1505.85,1517.1,1473.45,43.649999999999864,37.41685669892378,0.26725922170494965,1528.75,1473.45,1501.25
778,2019-10-09,1507.25,1517.1,1473.45,43.649999999999864,37.72851386397758,0.2650515214050823,1528.75,1473.45,1505.85
779,2019-10-10,1494.8,1517.1,1473.45,43.649999999999864,38.0245881707787,0.26298772665432424,1528.75,1473.45,1507.25
780,2019-10-11,1479.15,1517.1,1492.6,24.5,37.34835876223976,0.2677493826076845,1528.75,1473.45,1494.8
781,2019-10-14,1490.6,1517.1,1479.15,37.94999999999982,37.378440824127765,0.2675338986730823,1528.75,1473.45,1479.15
782,2019-10-15,1487.8,1507.25,1479.15,28.09999999999991,36.91451878292138,0.2708961224391345,1528.75,1473.45,1490.6
783,2019-10-16,1485.1,1507.25,1479.15,28.09999999999991,36.47379284377531,0.2741694575837517,1528.75,1473.45,1487.8
784,2019-10-17,1492.65,1507.25,1479.15,28.09999999999991,36.05510320158653,0.27735324855650306,1528.75,1479.15,1485.1
785,2019-10-18,1490.0,1507.25,1479.15,28.09999999999991,35.657348041507205,0.2804471041525417,1528.75,1479.15,1492.65
786,2019-10-21,1491.65,1494.8,1479.15,15.649999999999864,34.656980639431836,0.28854215847707904,1528.75,1479.15,1490.0
787,2019-10-22,1485.35,1492.65,1479.15,13.5,33.599131607460244,0.29762673978691856,1528.75,1479.15,1491.65
788,2019-10-23,1494.45,1492.65,1485.1,7.550000000000182,32.29667502708724,0.3096293965745079,1528.75,1479.15,1485.35
789,2019-10-24,1496.55,1494.45,1485.1,9.350000000000136,31.149341275732883,0.3210340761777383,1528.75,1479.15,1494.45
790,2019-10-25,1513.45,1496.55,1485.1,11.450000000000045,30.16437421194624,0.33151690566282727,1517.1,1479.15,1496.55
791,2019-10-28,1492.4,1513.45,1485.35,28.100000000000136,30.061155501348935,0.33265521012827565,1517.1,1479.15,1513.45
792,2019-10-29,1486.75,1513.45,1485.35,28.100000000000136,29.963097726281497,0.33374386358019026,1517.1,1485.1,1492.4
793,2019-10-30,1492.1,1513.45,1485.35,28.100000000000136,29.86994283996743,0.33478470493152457,1517.1,1485.1,1486.75
794,2019-10-31,1510.95,1513.45,1485.35,28.100000000000136,29.781445697969065,0.3357795353998529,1517.1,1485.1,1492.1
795,2019-11-01,1508.8,1513.45,1486.75,26.700000000000045,29.627373413070615,0.3375257016738558,1517.1,1485.35,1510.95
796,2019-11-04,1509.45,1513.45,1486.75,26.700000000000045,29.48100474241709,0.33920146505767024,1513.45,1485.35,1508.8
797,2019-11-05,1488.95,1513.45,1486.75,26.700000000000045,29.341954505296236,0.3408089259423736,1513.45,1485.35,1509.45
798,2019-11-06,1486.05,1510.95,1486.75,24.200000000000045,29.084856780031423,0.3438215314460695,1513.45,1485.35,1488.95
799,2019-11-07,1484.25,1510.95,1486.05,24.90000000000009,28.875613941029854,0.3463129830043485,1513.45,1486.75,1486.05
800,2019-11-08,1464.15,1510.95,1484.25,26.700000000000045,28.76683324397836,0.34762255251343166,1513.45,1486.05,1484.25
801,2019-11-11,1458.7,1510.95,1464.15,46.799999999999955,29.668491581779442,0.337057917907137,1513.45,1484.25,1464.15
802,2019-11-12,1452.05,1509.45,1458.7,50.75,30.72256700269047,0.3254936346667994,1513.45,1464.15,1458.7
803,2019-11-13,1462.9,1509.45,1452.05,57.40000000000009,32.056438652555954,0.31194981165515934,1513.45,1458.7,1452.05
804,2019-11-14,1466.65,1488.95,1452.05,36.90000000000009,32.29861671992816,0.30961078261379615,1513.45,1452.05,1462.9
805,2019-11-15,1466.9,1486.05,1452.05,34.0,32.383685883931754,0.3087974616552785,1513.45,1452.05,1466.65
806,2019-11-18,1467.65,1484.25,1452.05,32.200000000000045,32.37450158973517,0.30888506413858285,1513.45,1452.05,1466.9
807,2019-11-19,1468.45,1467.65,1452.05,15.600000000000136,31.535776510248418,0.3171001670674012,1513.45,1452.05,1467.65
808,2019-11-20,1471.7,1468.45,1452.05,16.40000000000009,30.778987684736002,0.32489697524909916,1513.45,1452.05,1468.45
809,2019-11-21,1467.05,1471.7,1452.05,19.65000000000009,30.222538300499206,0.33087889245341195,1513.45,1452.05,1471.7
810,2019-11-22,1464.45,1471.7,1462.9,8.799999999999955,29.151411385474244,0.3430365640883812,1513.45,1452.05,1467.05
811,2019-11-25,1458.4,1471.7,1464.45,7.25,28.05634081620053,0.35642566739229636,1513.45,1452.05,1464.45
812,2019-11-26,1454.65,1471.7,1458.4,13.299999999999955,27.318523775390503,0.3660519902985518,1510.95,1452.05,1458.4
813,2019-11-27,1454.35,1471.7,1454.65,17.049999999999955,26.805097586620974,0.3730633685508843,1510.95,1452.05,1454.65
814,2019-11-28,1454.65,1471.7,1454.35,17.350000000000136,26.332342707289932,0.37976112156673275,1510.95,1454.65,1454.35
815,2019-11-29,1460.15,1471.7,1454.35,17.350000000000136,25.883225571925443,0.3863506104450375,1510.95,1454.35,1454.65
816,2019-12-02,1461.15,1467.05,1454.35,12.700000000000045,25.22406429332917,0.3964468169645694,1509.45,1454.35,1460.15
817,2019-12-03,1477.3,1464.45,1454.35,10.100000000000136,24.467861078662718,0.40869939419104084,1509.45,1454.35,1461.15
818,2019-12-04,1475.1,1477.3,1454.35,22.950000000000045,24.391968024729586,0.4099710195528949,1488.95,1454.35,1477.3
819,2019-12-05,1475.95,1477.3,1454.35,22.950000000000045,24.31986962349311,0.41118641484574214,1486.05,1454.35,1475.1
820,2019-12-06,1459.65,1477.3,1454.35,22.950000000000045,24.251376142318456,0.41234773405497926,1484.25,1454.35,1475.95
821,2019-12-09,1461.7,1477.3,1454.65,22.649999999999864,24.171307335202528,0.41371365898096185,1477.3,1454.35,1459.65
822,2019-12-10,1464.95,1477.3,1459.65,17.649999999999864,23.845241968442394,0.41937087546582,1477.3,1454.35,1461.7
823,2019-12-11,1466.8,1477.3,1459.65,17.649999999999864,23.535479870020268,0.4248904231070343,1477.3,1454.35,1464.95
824,2019-12-12,1467.8,1477.3,1459.65,17.649999999999864,23.24120587651925,0.43027027311448884,1477.3,1454.35,1466.8
825,2019-12-13,1466.6,1475.95,1459.65,16.299999999999955,22.894145582693284,0.4367928894258212,1477.3,1454.65,1467.8
826,2019-12-16,1477.9,1475.95,1459.65,16.299999999999955,22.564438303558617,0.44317522401711673,1477.3,1459.65,1466.6
827,2019-12-17,1475.8,1477.9,1459.65,18.25,22.348716388380687,0.44745299131359045,1477.3,1459.65,1477.9
828,2019-12-18,1474.05,1477.9,1461.7,16.200000000000045,22.041280568961657,0.4536941476114557,1477.9,1459.65,1475.8
829,2019-12-19,1476.7,1477.9,1464.95,12.950000000000045,21.586716540513574,0.46324784879776293,1477.9,1459.65,1474.05
830,2019-12-20,1479.0,1477.9,1466.6,11.300000000000182,21.072380713487906,0.47455482776083524,1477.9,1459.65,1476.7
831,2019-12-23,1482.1,1479.0,1466.6,12.400000000000091,20.638761677813513,0.484525193715954,1477.9,1459.65,1479.0
832,2019-12-24,1482.1,1482.1,1466.6,15.5,20.38182359392284,0.4906332327879463,1479.0,1461.7,1482.1
833,2019-12-27,1511.5,1482.1,1474.05,8.049999999999955,19.765232414226695,0.5059389027372206,1482.1,1464.95,1482.1
834,2019-12-30,1514.75,1511.5,1474.05,37.450000000000045,20.649470793515363,0.48427391190772506,1482.1,1466.6,1511.5
835,2019-12-31,1514.75,1514.75,1474.05,40.700000000000045,21.651997253839596,0.4618511577829929,1511.5,1466.6,1514.75
836,2020-01-02,1527.1,1514.75,1476.7,38.049999999999955,22.471897391147614,0.445000251911942,1514.75,1466.6,1514.75
837,2020-01-03,1548.75,1527.1,1479.0,48.09999999999991,23.75330252159023,0.42099409086002426,1514.75,1474.05,1527.1
838,2020-01-06,1573.1,1548.75,1482.1,66.65000000000009,25.89813739551072,0.3861281545959146,1527.1,1474.05,1548.75
839,2020-01-07,1567.85,1573.1,1482.1,91.0,29.153230525735182,0.34301515885769307,1548.75,1474.05,1573.1
840,2020-01-08,1571.95,1573.1,1511.5,61.59999999999991,30.77556899944842,0.32493306623117924,1573.1,1476.7,1567.85
841,2020-01-09,1550.75,1573.1,1514.75,58.34999999999991,32.154290549475995,0.31100048637717387,1573.1,1479.0,1571.95
842,2020-01-10,1553.6,1573.1,1514.75,58.34999999999991,33.46407602200219,0.2988279130559329,1573.1,1482.1,1550.75
843,2020-01-13,1549.9,1573.1,1527.1,46.0,34.09087222090208,0.2933336505796035,1573.1,1482.1,1553.6
844,2020-01-14,1545.1,1573.1,1548.75,24.34999999999991,33.60382860985697,0.29758513876798887,1573.1,1511.5,1549.9
845,2020-01-15,1549.0,1573.1,1545.1,28.0,33.32363717936412,0.3000872907772674,1573.1,1514.75,1545.1
846,2020-01-16,1554.55,1571.95,1545.1,26.850000000000136,32.99995532039592,0.30303071331188774,1573.1,1514.75,1549.0
847,2020-01-17,1557.6,1571.95,1545.1,26.850000000000136,32.69245755437613,0.3058809507779394,1573.1,1527.1,1554.55
848,2020-01-20,1560.15,1557.6,1545.1,12.5,31.682834676657325,0.31562832372974536,1573.1,1545.1,1557.6
849,2020-01-21,1551.3,1560.15,1545.1,15.050000000000182,30.85119294282447,0.32413657450889116,1573.1,1545.1,1560.15
850,2020-01-22,1556.9,1560.15,1545.1,15.050000000000182,30.061133295683256,0.3326554558552185,1573.1,1545.1,1551.3
851,2020-01-23,1562.9,1560.15,1545.1,15.050000000000182,29.3105766308991,0.3411737723869287,1573.1,1545.1,1556.9
852,2020-01-24,1564.3,1562.9,1549.0,13.900000000000091,28.54004779935415,0.3503848371349363,1573.1,1545.1,1562.9
853,2020-01-27,1580.1,1564.3,1551.3,13.0,27.76304540938644,0.3601910328115189,1573.1,1545.1,1564.3
854,2020-01-28,1574.0,1580.1,1551.3,28.799999999999955,27.814893138917114,0.35951962677176474,1573.1,1545.1,1580.1
855,2020-01-29,1573.45,1580.1,1551.3,28.799999999999955,27.864148481971256,0.35888410537541565,1580.1,1545.1,1574.0
856,2020-01-30,1578.25,1580.1,1551.3,28.799999999999955,27.91094105787269,0.3582824376743597,1580.1,1549.0,1573.45
857,2020-01-31,1584.2,1580.1,1556.9,23.199999999999818,27.675394004979047,0.3613318024741007,1580.1,1551.3,1578.25
858,2020-02-03,1574.75,1584.2,1562.9,21.299999999999955,27.356624304730094,0.36554217686393975,1580.1,1551.3,1584.2
859,2020-02-04,1558.35,1584.2,1564.3,19.90000000000009,26.983793089493595,0.37059282091418044,1584.2,1551.3,1574.75
860,2020-02-05,1553.3,1584.2,1558.35,25.850000000000136,26.92710343501892,0.3713730303050315,1584.2,1551.3,1558.35
861,2020-02-06,1563.3,1584.2,1553.3,30.90000000000009,27.12574826326798,0.36865342489155906,1584.2,1556.9,1553.3
862,2020-02-07,1572.65,1584.2,1553.3,30.90000000000009,27.314460850104588,0.3661064391817095,1584.2,1553.3,1563.3
863,2020-02-10,1573.2,1584.2,1553.3,30.90000000000009,27.493737807599366,0.3637191883468084,1584.2,1553.3,1572.65
864,2020-02-11,1570.5,1584.2,1553.3,30.90000000000009,27.664050917219402,0.36147995931338933,1584.2,1553.3,1573.2
865,2020-02-12,1563.7,1574.75,1553.3,21.450000000000045,27.353348371358436,0.36558595548291095,1584.2,1553.3,1570.5
866,2020-02-13,1575.05,1573.2,1553.3,19.90000000000009,26.98068095279052,0.3706355676306877,1584.2,1553.3,1563.7
867,2020-02-14,1581.4,1575.05,1553.3,21.75,26.719146905150996,0.37426344619079777,1584.2,1553.3,1575.05
868,2020-02-17,1580.8,1581.4,1563.3,18.100000000000136,26.288189559893453,0.38039896118432165,1584.2,1553.3,1581.4
869,2020-02-18,1589.85,1581.4,1563.7,17.700000000000045,25.858780081898782,0.3867158453851436,1584.2,1553.3,1580.8
870,2020-02-19,1604.2,1589.85,1563.7,26.149999999999864,25.873341077803836,0.38649820948631863,1584.2,1553.3,1589.85
871,2020-02-20,1619.0,1604.2,1563.7,40.5,26.604674023913645,0.37587380288935274,1589.85,1553.3,1604.2
872,2020-02-21,1643.3,1619.0,1563.7,55.299999999999955,28.03944032271796,0.35664049941459974,1604.2,1563.3,1619.0
873,2020-02-24,1671.65,1643.3,1575.05,68.25,30.049968306582066,0.33277905314161765,1619.0,1563.7,1643.3
874,2020-02-25,1650.3,1671.65,1580.8,90.85000000000014,33.08996989125297,0.30220637954232193,1643.3,1563.7,1671.65
875,2020-02-26,1634.9,1671.65,1580.8,90.85000000000014,35.97797139669033,0.27794785564035207,1671.65,1563.7,1650.3
876,2020-02-27,1652.0,1671.65,1589.85,81.80000000000018,38.26907282685582,0.2613076111157407,1671.65,1563.7,1634.9
877,2020-02-28,1609.85,1671.65,1604.2,67.45000000000005,39.72811918551303,0.25171088400395575,1671.65,1575.05,1652.0
878,2020-03-02,1599.65,1671.65,1609.85,61.80000000000018,40.83171322623739,0.24490767616320008,1671.65,1580.8,1609.85
879,2020-03-03,1615.5,1671.65,1599.65,72.0,42.39012756492552,0.23590398459367246,1671.65,1580.8,1599.65
880,2020-03-04,1641.85,1671.65,1599.65,72.0,43.870621186679244,0.2279429770881925,1671.65,1589.85,1615.5
881,2020-03-05,1659.6,1652.0,1599.65,52.34999999999991,44.29459012734527,0.22576120404885514,1671.65,1599.65,1641.85
882,2020-03-06,1683.65,1659.6,1599.65,59.94999999999982,45.077360620978,0.2218408500906378,1671.65,1599.65,1659.6
883,2020-03-09,1672.5,1683.65,1599.65,84.0,47.0234925899291,0.2126596611443888,1671.65,1599.65,1683.65
884,2020-03-10,1655.7,1683.65,1599.65,84.0,48.872317960432646,0.20461480890053274,1683.65,1599.65,1672.5
885,2020-03-11,1653.75,1683.65,1599.65,84.0,50.628702062411016,0.19751642038290454,1683.65,1599.65,1655.7
886,2020-03-12,1570.7,1683.65,1615.5,68.15000000000009,51.504766959290464,0.1941567856797417,1683.65,1599.65,1653.75
887,2020-03-13,1562.8,1683.65,1570.7,112.95000000000005,54.57702861132594,0.18322727078485138,1683.65,1599.65,1570.7
888,2020-03-16,1487.7,1683.65,1562.8,120.85000000000014,57.89067718075965,0.1727393854588311,1683.65,1570.7,1562.8
889,2020-03-17,1536.2,1683.65,1487.7,195.95000000000005,64.79364332172167,0.1543361275479868,1683.65,1562.8,1487.7
890,2020-03-18,1498.2,1672.5,1487.7,184.79999999999995,70.79396115563559,0.14125498611407966,1683.65,1487.7,1536.2
